Species,Sample Type,Sample Number,Harvest Type,Subdistrict,Subdistrict Area,Subarea Initials,Gear,Wheel #,Sampler Name,Sample Date,Date Caught,Sample Week,Stat Week,Row,Fish number,# Otoliths collected,Sex,Length ME-fork,Length ME-A.fin,Whole fish (y/n),Fishery - Fed or State (F/S),Age,LAST 5 DIGITS OF GENETICS CARD,GENETICS  FISH #,SUBSAMPLED FOR ORIGIN? ,Origin    (h/w),,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,10,2,M,586,446,Y,S,"1,3",71335,4,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,10,2,F,579,446,Y,S,"1,3",69105,10,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,6,2,M,576,441,Y,S,"2,3",71236,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,G,11,2,M,574,441,Y,S,"1,2",71236,3,22SS003,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,6,2,M,567,437,Y,S,"1,4",69105,6,22SS103,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,8,2,M,582,436,Y,S,"1,3",69105,8,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,7,2,F,568,429,Y,S,"1,3",71342,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,8,1,F,557,429,Y,S,"1,3",71335,2,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,2,2,M,556,429,Y,S,"1,3",69105,2,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO015,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,A,4,2,M,563,426,Y,S,"1,3",71335,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,4,2,F,557,426,Y,S,"2,3",71331,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,8,2,F,547,421,Y,S,"1,3",71342,2,22SS003,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,4,2,M,552,419,Y,S,"1,3",69118,6,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,11,2,M,539,419,Y,S,"1,3",71342,5,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,6,2,M,565,415,Y,S,"1,3",69118,8,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,9,2,F,548,415,Y,S,"1,3",71342,3,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,1,2,F,544,415,Y,S,"1,3",69118,3,22SS103,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,11,2,M,554,413,Y,S,"1,2",69057,3,22SS103,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,1,2,F,536,413,Y,S,"1,3",69105,1,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,G,10,2,M,533,413,Y,S,"1,3",71236,2,22SS003,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,11,2,F,542,410,Y,S,"1,3",69118,1,22SS103,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,12,2,F,537,408,Y,S,"1,3",69057,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO015,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,A,2,2,M,534,406,Y,S,"1,3",71335,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO015,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,A,6,2,M,525,403,Y,S,"1,3",71342,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO015,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,A,5,2,M,519,401,Y,S,"1,2",71342,7,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,C,2,2,F,523,400,Y,S,"1,3",69057,6,22SS103,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,5,2,M,525,399,Y,S,"1,3",69105,5,22SS103,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,3,2,F,522,399,Y,S,E9,69118,5,22SS103,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,8,1,F,526,398,Y,S,"1,2",69118,10,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,12,2,F,520,394,Y,S,"1,3",69118,2,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,1,2,M,513,394,Y,S,"1,2",71236,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,10,1,F,513,392,Y,S,"1,3",71342,4,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,C,4,2,M,509,391,Y,S,"1,3",69057,8,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,G,11,2,M,504,389,Y,S,"1,3",71331,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,12,2,F,499,389,Y,S,"1,2",71335,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,2,2,M,501,384,Y,S,"1,2",71331,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,11,2,F,497,384,Y,S,"1,3",71335,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,1,2,M,513,382,Y,S,"1,3",71331,5,22SS003,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,2,2,M,498,381,Y,S,"1,2",71236,6,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,3,2,M,501,380,Y,S,"1,2",69105,3,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,G,9,1,F,491,379,Y,S,"2,3",71331,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,12,2,F,488,379,Y,S,"1,3",71342,6,22SS003,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,9,1,F,489,377,Y,S,"1,3",69057,1,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,C,5,2,F,489,377,Y,S,"1,2",69057,9,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO015,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,A,7,2,F,500,375,Y,S,"1,2",71342,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,6,2,F,496,374,Y,S,"1,3",71331,10,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,10,1,M,490,373,Y,S,"1,3",69057,2,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,C,3,2,F,504,372,Y,S,"1,3",69057,7,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,5,2,M,490,371,Y,S,"1,3",71236,9,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,4,2,M,488,371,Y,S,"1,2",69105,4,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO015,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,A,3,2,M,486,367,Y,S,"1,2",71335,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO015,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,A,1,2,F,486,366,Y,S,"1,2",71335,7,22SS003,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,7,1,M,475,364,Y,S,"1,3",69118,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,3,2,F,466,362,Y,S,"1,3",71236,7,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,5,2,F,469,358,Y,S,"1,3",69118,7,22SS103,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,G,12,2,M,456,356,Y,S,"2,3",71331,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,H,4,2,F,466,354,Y,S,"1,3",71236,8,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,B,2,1,M,467,353,Y,S,"2,2",69118,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,G,10,2,M,464,352,Y,S,"1,2",71331,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,5,2,F,483,346,Y,S,"1,2",71331,9,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO120,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/16/2022,7/16/2022,7,29,A,9,2,M,468,346,Y,S,"1,2",69105,9,22SS103,H,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,7,2,M,456,344,Y,S,"1,2",71335,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO015,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/16/2022,7/16/2022,7,29,A,8,2,F,450,342,Y,S,"2,2",71342,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,9,2,M,437,341,Y,S,"1,2",71335,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO013,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,7/16/2022,7/16/2022,7,29,H,3,2,M,414,313,Y,S,"1,2",71331,7,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,9,2,M,566,437,Y,F,"1,3",69103,9,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,7,2,M,572,432,Y,F,"1,3",69103,7,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,3,2,M,561,425,Y,F,"1,3",69103,3,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,1,2,M,552,425,Y,F,"1,2",69103,1,22SS104,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,B,1,2,M,564,420,Y,F,"1,3",69090,3,22SS104,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,4,2,F,542,420,Y,F,"1,3",69103,4,22SS104,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,10,2,M,553,419,Y,F,"1,3",69103,10,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,B,2,2,F,544,415,Y,F,"1,3",69090,4,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,11,2,F,553,414,Y,F,"1,3",69090,1,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,5,2,F,544,413,Y,F,"1,3",69103,5,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,12,2,M,535,405,Y,F,"1,2",69090,2,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,8,2,M,525,396,Y,F,"1,2",69103,8,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,2,1,F,511,390,Y,F,"1,3",69103,2,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,A,6,2,F,495,368,Y,F,"0,3",69103,6,22SS104,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,B,4,2,F,489,367,Y,F,"1,3",69090,6,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO121,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,23,Northway,7/20/2022,7/20/2022,8,30,B,3,2,M,476,366,Y,F,"1,2",69090,5,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,5,2,M,588,448,Y,F,"1,3",69128,5,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,3,2,M,579,445,Y,F,"1,3",69128,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,B,12,2,M,565,441,Y,S,"1,3",71186,4,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,11,2,M,586,438,Y,F,"1,3",69100,1,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,7,2,F,570,436,Y,F,"1,3",69128,7,22SS104,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,1,2,M,576,427,Y,F,"1,3",69128,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,B,3,2,M,561,424,Y,S,"1,3",71180,5,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,8,2,M,557,424,Y,F,"1,3",69128,8,22SS104,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,C,6,2,M,565,419,Y,S,"1,3",71186,10,22SS004,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,A,12,2,M,559,416,Y,S,"1,3",71180,2,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,6,2,F,543,415,Y,F,"1,3",69128,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,B,11,2,M,555,413,Y,S,"1,3",71186,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,A,2,2,F,525,411,Y,S,"1,3",71327,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,A,11,2,F,525,411,Y,S,"1,3",71180,1,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,2,2,F,545,407,Y,F,"1,3",69128,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,A,1,2,M,551,405,Y,S,"1,3",71327,1,22SS004,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,10,2,F,536,405,Y,F,"1,3",69128,10,22SS104,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,4,2,M,536,405,Y,F,"1,3",69128,4,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,9,2,M,535,405,Y,F,"1,2",69128,9,22SS104,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,C,2,2,F,519,405,Y,S,"1,3",71186,6,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO122,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/21/2022,7/21/2022,8,30,A,12,2,F,524,404,Y,F,"1,3",69100,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,C,1,2,F,525,401,Y,S,"1,3",71186,5,22SS004,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,A,9,2,M,528,399,Y,S,"1,3",71327,9,22SS004,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,B,9,2,F,521,395,Y,S,"2,3",71186,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,B,7,2,F,515,394,Y,S,"1,3",71180,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,A,6,2,F,516,393,Y,S,"1,3",71327,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,B,1,2,F,510,393,Y,S,"1,2",71180,3,22SS004,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO017,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/21/2022,7/21/2022,8,30,A,5,2,M,521,392,Y,S,"2,3",71327,5,,,,,,,,,,,,,,,,,,,,,,,
