SUBDISTRICT,FISHERY,SAMPLE WEEK,HARVDATE,SOCKEYE,KING,COHO,OTHER,Boat_Shore,STAT WEEK,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,10,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,18,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,3,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,36,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,24,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,26,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,54,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,35,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,25,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,16,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,42,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,13,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,15,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,27,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,25,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,55,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,25,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,23,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,50,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,40,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,30,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,25,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,25,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,20,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,4,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,8,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,15,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,11,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,25,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,55,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,26,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,25,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,15,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,17,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,16,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,3,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,10,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,6/30/2020,10,0,0,0,B,27,,,,,
Chitina Subdistrict,Fed CSD Sub,5,6/30/2020,16,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,5,6/30/2020,4,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,5,6/30/2020,5,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,5,6/30/2020,6,0,0,,,,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,1,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,30,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,20,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,11,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,3,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,12,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,16,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,35,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,29,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,21,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,45,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,15,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,8,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,21,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,2,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,17,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,11,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,22,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,2,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,2,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,3,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,8,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,3,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,9,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,20,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,43,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,24,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,21,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,17,1,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,20,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,30,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,9,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,16,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,19,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,9,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,10,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,18,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,1,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,13,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,20,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,12,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,11,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,17,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,8,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,30,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,20,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,10,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,18,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,29,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,4,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,45,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,25,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,15,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,35,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,8,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,35,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,22,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,15,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,19,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,25,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,64,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,35,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,35,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,35,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,8,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,13,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,9,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,4,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/1/2020,3,0,0,0,S,27,,,,,
Chitina Subdistrict,Fed CSD Sub,5,7/1/2020,1,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,5,7/1/2020,35,0,0,,,,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,14,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,13,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,32,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,22,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,1,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,12,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,8,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,9,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,13,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,8,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,36,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,12,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,2,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,13,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,18,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,1,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,4,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,30,0,0,1,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,10,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,14,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,35,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,20,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,12,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,39,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,26,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,22,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,35,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,19,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,25,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,19,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,25,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,35,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,1,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,35,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,2,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,20,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,9,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,23,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,11,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,9,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,14,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,33,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,13,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,4,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,4,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,6,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,33,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,22,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,4,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,27,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,9,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,28,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,3,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,4,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,23,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,21,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,16,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,30,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,22,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,31,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,22,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,19,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,27,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,12,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,3,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,18,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,40,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,25,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,35,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,26,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,2,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,23,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,7,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,11,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,7,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,32,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,9,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,18,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,24,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,7,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,1,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,15,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/2/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,Fed CSD Sub,5,7/2/2020,4,0,0,,,,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,2,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,25,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,8,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,22,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,7,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,8,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,12,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,17,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,2,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,10,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,2,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,10,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,16,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,3,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,16,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,19,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,19,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,19,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,11,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,13,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,1,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,16,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,2,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,10,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,17,1,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,12,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,14,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,4,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,20,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,4,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,4,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,19,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,16,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,9,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,23,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,18,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,23,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,18,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,1,1,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,1,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,2,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,4,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,15,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,3,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,4,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,7,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,20,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,33,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,1,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,11,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,10,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,2,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,14,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,25,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,0,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,6,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,25,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,9,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,2,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,19,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,20,0,0,0,S,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,3,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,8,0,0,0,B,27,,,,,
Chitina Subdistrict,State PU,5,7/3/2020,5,0,0,0,B,27,,,,,
